time,com,angle,finger
17:38:26.886,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:26.887,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,78,P
17:38:26.889,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:26.890,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:26.892,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:26.893,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:26.894,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:26.895,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:26.911,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:26.912,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:26.913,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:26.914,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:26.915,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:26.916,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,78,P
17:38:26.917,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:26.918,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:26.918,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:26.919,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:26.920,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:26.922,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:26.942,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:26.943,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:26.943,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:26.944,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:26.945,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:26.946,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,78,P
17:38:26.947,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:26.948,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:26.949,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:26.949,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:26.950,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:26.951,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:26.972,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:26.973,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:26.974,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:26.975,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:26.976,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:26.977,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,78,P
17:38:26.978,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:26.979,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:26.980,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:26.981,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:26.982,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:26.983,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.003,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.003,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.005,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.006,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.007,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.007,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.009,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.010,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.010,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.011,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.012,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.013,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.034,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.035,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.036,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.037,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.039,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.039,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.040,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.043,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.043,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.044,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.048,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.049,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.065,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.066,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.067,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.068,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.069,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.070,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.071,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.072,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.073,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.074,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.075,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.075,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.096,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.097,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.097,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.098,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.099,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.099,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.100,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.101,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.102,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.103,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.104,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.104,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.126,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.127,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.128,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.129,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.130,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.130,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.131,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.132,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.133,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.134,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.134,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.135,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.156,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.157,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.159,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.160,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.161,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.161,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.162,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.163,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.164,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.164,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.165,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.166,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.189,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.190,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.191,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.192,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.193,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.193,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.194,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.195,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.196,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.197,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.197,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.198,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.220,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.222,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.223,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.223,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.225,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.227,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.228,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.229,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.229,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.230,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.231,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.232,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.251,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.252,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.253,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.254,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.255,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.256,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.257,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.257,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.258,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.259,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.260,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.261,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.282,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.282,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.283,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.285,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.285,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.286,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.287,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.288,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.290,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.290,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.291,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.292,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.312,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.313,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.315,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.316,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.316,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.317,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.319,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.320,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.320,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.322,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.323,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.324,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.344,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.346,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.347,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.348,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.349,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.350,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.350,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.351,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.352,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.353,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.353,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.354,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.375,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.376,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.377,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.377,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.378,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.379,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.380,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.381,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.381,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.382,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.383,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.386,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.407,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.408,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.409,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.411,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.411,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.412,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.413,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.414,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.415,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.416,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.419,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.421,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.452,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.453,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.454,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.455,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.456,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.456,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.457,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.458,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.458,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.459,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.460,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.461,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.486,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.488,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.488,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.489,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.490,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.491,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,P
17:38:27.492,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.493,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.494,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
17:38:27.494,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,79,M
17:38:27.495,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,102,R
17:38:27.496,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,38,P
17:38:27.516,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,18,X
17:38:27.517,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,62,T
17:38:27.518,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,47,I
17:38:27.519,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,67,M
17:38:27.519,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,76,R
17:38:27.520,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,78,P
17:38:27.521,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,1,X
17:38:27.521,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,58,T
17:38:27.522,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌牬ႎ읮,93,I
